customer_age,order_amount,previous_orders,previous_returns,previous_refunds,delivery_days,discount_percentage,customer_account_age_days,orders_last_30_days,returns_last_90_days,return_rate,refund_rate,payment_method,product_category,return_risk
53,1698.49,6,0,0,1,7.55,1323,0,1,0.1559,0.0443,Debit Card,Beauty,0
43,1339.3,8,0,0,3,14.17,585,1,1,0.1291,0.0514,UPI,Accessories,0
39,2916.43,6,0,0,5,7.31,785,1,2,0.1614,0.0295,Credit Card,Grocery,0
43,951.38,7,0,0,3,18.1,1208,3,0,0.0747,0.0493,Net Banking,Home,0
48,754.51,8,0,0,2,6.79,1207,2,1,0.1326,0.0737,UPI,Beauty,0
35,864.27,7,0,0,4,35.13,334,4,3,0.1172,0.039,UPI,Home,0
24,2081.66,6,0,0,5,7.58,1143,5,1,0.0835,0.0562,UPI,Home,0
30,1464.53,13,0,0,5,17.08,177,2,2,0.1176,0.0119,UPI,Accessories,0
29,525.07,14,1,1,2,7.05,458,1,0,0.0776,0.1019,Credit Card,Beauty,0
39,2801.63,12,0,0,1,5.09,603,3,1,0.1068,0.0708,Debit Card,Accessories,0
35,2133.96,5,2,0,4,1.72,1198,2,0,0.357,0.0323,Cash on Delivery,Beauty,0
41,2852.73,12,0,0,3,20.1,717,0,0,0.0623,0.0,UPI,Electronics,0
29,558.57,2,0,0,1,9.93,352,2,0,0.1657,0.098,Credit Card,Grocery,0
46,2759.1,8,0,0,4,24.54,926,2,1,0.0845,0.0574,Credit Card,Fashion,0
33,1196.54,10,1,0,4,16.34,1283,3,3,0.2399,0.0038,UPI,Grocery,0
18,1116.75,6,1,1,6,15.22,41,1,2,0.2517,0.1842,Cash on Delivery,Fashion,1
40,1367.4,14,0,0,2,2.86,316,2,0,0.0786,0.0091,Debit Card,Beauty,0
45,808.27,11,0,0,3,11.11,446,2,0,0.0225,0.0372,UPI,Home,0
37,1461.08,9,0,0,6,9.9,150,3,0,0.0864,0.0245,Debit Card,Electronics,1
23,1204.06,11,0,0,4,15.39,699,3,3,0.1313,0.0152,Net Banking,Accessories,0
44,2591.63,5,1,0,2,2.9,498,3,0,0.2018,0.0547,UPI,Home,1
37,3447.09,12,1,1,1,13.62,756,1,0,0.0672,0.1158,UPI,Grocery,0
41,1079.0,8,1,0,2,8.84,1003,2,0,0.1062,0.0342,UPI,Beauty,0
32,3265.55,6,1,1,5,34.83,497,3,3,0.2933,0.1694,Credit Card,Electronics,1
50,478.37,5,0,0,3,2.75,964,0,0,0.051,0.04,Cash on Delivery,Home,0
18,593.61,3,1,1,3,36.03,105,6,4,0.3873,0.3199,UPI,Home,0
39,1473.67,6,1,1,3,17.71,669,2,0,0.1499,0.178,UPI,Grocery,0
27,1235.98,6,0,0,4,28.5,740,3,0,0.0857,0.0586,Debit Card,Home,1
19,570.53,4,2,0,6,22.03,276,4,2,0.4328,0.0558,Cash on Delivery,Beauty,1
39,495.69,7,1,1,1,3.58,835,0,0,0.1367,0.1715,Cash on Delivery,Electronics,0
34,1472.25,5,0,0,3,23.27,1487,4,0,0.0879,0.0554,Cash on Delivery,Accessories,0
18,623.5,5,0,0,2,25.25,1494,1,2,0.2019,0.0536,Debit Card,Grocery,0
38,2123.22,9,0,0,4,1.77,1276,3,2,0.1042,0.0012,UPI,Fashion,0
35,521.95,16,0,0,5,2.25,609,2,3,0.1462,0.0331,UPI,Beauty,0
44,463.61,6,0,0,2,3.81,341,2,0,0.0488,0.0427,UPI,Home,0
27,2296.96,9,0,0,3,8.87,1140,2,1,0.078,0.0518,UPI,Grocery,0
20,1397.82,11,1,1,2,19.84,637,2,0,0.0716,0.085,Credit Card,Home,0
36,1286.61,16,0,0,2,2.33,1681,3,0,0.0564,0.0051,Credit Card,Fashion,0
33,1089.48,4,1,1,5,25.62,135,5,2,0.275,0.2738,UPI,Grocery,0
37,1344.02,10,1,0,3,9.97,273,3,0,0.0726,0.0235,UPI,Beauty,1
35,974.64,8,4,3,3,4.62,667,2,1,0.4884,0.3685,Credit Card,Electronics,0
34,678.74,8,1,0,4,26.7,2051,0,1,0.2537,0.01,Net Banking,Fashion,0
24,1613.81,7,1,0,4,31.82,985,1,1,0.1892,0.038,Credit Card,Fashion,0
23,410.48,6,1,1,5,12.26,278,2,2,0.2487,0.1909,Credit Card,Grocery,1
22,1981.04,8,2,2,3,6.98,533,7,2,0.3011,0.277,UPI,Electronics,1
33,891.51,10,1,0,3,26.32,433,4,2,0.1611,0.0172,Debit Card,Electronics,0
31,1169.87,10,1,0,3,19.47,150,1,1,0.2237,0.0317,UPI,Fashion,0
40,1773.18,10,5,3,3,32.44,87,4,3,0.4989,0.2629,Cash on Delivery,Electronics,1
47,1177.26,9,6,2,8,9.93,191,3,1,0.543,0.2349,UPI,Electronics,1
36,1305.92,7,2,1,2,17.51,142,2,2,0.3688,0.16,Net Banking,Fashion,1
44,865.13,9,1,0,4,7.71,901,1,1,0.1623,0.0698,Debit Card,Fashion,0
20,1583.16,3,1,0,2,36.95,81,2,1,0.3497,0.0916,UPI,Home,0
37,1188.14,7,0,0,2,8.18,1318,1,0,0.0502,0.0161,Cash on Delivery,Fashion,0
31,1147.79,6,0,0,3,26.2,1831,4,1,0.0695,0.0799,UPI,Home,0
50,691.13,4,0,0,5,13.4,328,1,2,0.1962,0.0431,UPI,Fashion,0
32,1732.11,15,2,0,4,14.44,1199,1,1,0.2198,0.0243,Credit Card,Fashion,0
39,466.56,6,0,0,5,8.52,342,2,0,0.0869,0.0221,Credit Card,Grocery,0
43,1152.93,5,0,0,4,11.07,969,6,1,0.0949,0.0313,Cash on Delivery,Fashion,0
32,2386.85,13,3,2,4,3.75,984,1,1,0.2368,0.1564,UPI,Beauty,1
49,2304.49,6,0,0,4,14.19,358,6,0,0.0466,0.0506,Debit Card,Fashion,0
35,2049.92,9,0,0,5,25.49,972,3,2,0.1196,0.075,UPI,Grocery,0
35,698.21,4,0,0,4,3.98,233,0,2,0.2266,0.0855,UPI,Grocery,0
33,1334.71,12,0,0,1,5.63,1234,9,0,0.0074,0.0092,Credit Card,Accessories,0
18,1080.17,9,3,0,4,37.88,186,3,1,0.321,0.0348,Net Banking,Home,1
36,1120.43,9,0,0,3,2.33,1123,4,1,0.0837,0.0271,Credit Card,Fashion,0
45,902.18,9,0,0,4,12.68,1039,5,1,0.0531,0.0465,Credit Card,Fashion,0
42,1095.41,6,1,0,2,3.14,568,3,0,0.1419,0.0528,Net Banking,Grocery,1
27,597.31,3,2,1,5,18.48,79,3,1,0.4914,0.3414,Credit Card,Fashion,1
34,2260.2,9,0,0,4,13.77,741,5,2,0.0805,0.0541,UPI,Electronics,0
49,2196.9,7,1,0,3,23.95,1124,5,1,0.1556,0.0197,Debit Card,Electronics,0
42,1404.96,9,1,1,1,8.47,1108,3,0,0.1592,0.1332,UPI,Fashion,1
30,1132.28,8,1,0,4,4.86,1911,0,0,0.1389,0.008,UPI,Electronics,0
29,688.0,6,3,2,3,31.21,353,6,2,0.4361,0.3296,UPI,Beauty,0
22,1148.02,4,0,0,3,14.65,1079,2,0,0.0466,0.0593,Cash on Delivery,Fashion,0
30,952.49,7,0,0,4,12.49,1820,4,1,0.0829,0.0398,Cash on Delivery,Fashion,0
44,3895.47,6,0,0,7,4.33,312,6,2,0.1323,0.0841,UPI,Fashion,0
38,679.81,8,0,0,4,14.8,1628,4,1,0.0679,0.0639,Net Banking,Home,0
39,706.19,7,1,0,4,8.2,669,5,0,0.1028,0.037,Cash on Delivery,Beauty,0
46,1691.07,9,0,0,2,16.92,354,1,0,0.0496,0.0121,Debit Card,Grocery,0
24,1579.5,4,2,0,2,8.62,624,1,1,0.4643,0.0727,UPI,Electronics,0
30,1655.67,13,1,1,4,12.45,190,0,2,0.2304,0.1177,Debit Card,Home,1
23,1647.4,10,0,0,6,4.86,586,1,3,0.208,0.0135,Debit Card,Accessories,0
36,1246.88,9,1,1,2,17.67,625,7,2,0.1142,0.1229,Credit Card,Grocery,1
22,1242.5,6,0,0,3,22.96,815,2,0,0.0381,0.0256,Cash on Delivery,Beauty,0
28,1908.78,5,1,0,2,29.29,1027,1,0,0.1286,0.0927,UPI,Electronics,0
37,2238.73,9,0,0,5,13.89,639,2,0,0.0,0.0,Cash on Delivery,Accessories,0
41,426.29,7,0,0,5,8.07,1265,3,0,0.0461,0.0403,Debit Card,Home,0
25,684.11,4,1,0,2,4.24,1610,0,0,0.2161,0.0817,Net Banking,Fashion,0
27,782.0,12,1,1,3,19.08,1185,4,2,0.1662,0.1632,UPI,Home,1
18,1048.42,7,2,0,3,10.85,1296,0,0,0.2512,0.0581,Debit Card,Fashion,0
36,2460.5,12,1,1,3,21.24,804,1,0,0.0797,0.1118,Credit Card,Grocery,0
27,2843.73,8,1,1,3,20.74,1606,2,0,0.1154,0.1809,Credit Card,Electronics,0
49,3223.6,8,2,0,3,13.97,1146,3,2,0.3056,0.037,Credit Card,Electronics,0
38,799.04,6,2,0,3,0.26,590,2,0,0.2691,0.0437,UPI,Electronics,0
32,570.82,11,0,0,5,18.69,1595,3,1,0.0635,0.0,UPI,Fashion,0
28,2155.21,8,3,0,4,12.72,329,0,1,0.3753,0.0323,UPI,Grocery,0
21,1580.93,5,0,0,4,21.53,899,0,0,0.0827,0.0699,Credit Card,Fashion,0
22,1347.85,9,0,0,5,17.66,1184,2,0,0.0238,0.0273,Debit Card,Grocery,0
25,1657.26,9,2,2,4,10.14,292,3,5,0.3998,0.2475,UPI,Electronics,1
28,1067.99,6,0,0,3,17.71,580,0,0,0.0553,0.0451,Net Banking,Beauty,0
21,1152.9,10,0,0,7,10.16,176,0,2,0.1835,0.0405,UPI,Fashion,0
28,1106.24,7,0,0,4,11.9,476,1,1,0.0945,0.0293,UPI,Beauty,0
25,1087.67,5,0,0,4,1.11,1708,4,0,0.0831,0.0555,UPI,Electronics,1
37,1035.05,10,2,0,4,18.18,103,3,2,0.284,0.011,UPI,Accessories,0
39,1068.6,7,0,0,2,19.24,230,0,2,0.1861,0.0,Credit Card,Electronics,0
30,1766.48,7,1,0,5,3.84,1320,2,2,0.2277,0.042,Debit Card,Electronics,0
51,1464.71,5,1,0,4,18.3,501,0,0,0.2043,0.0525,Debit Card,Electronics,0
37,1401.66,6,1,0,3,5.53,420,8,0,0.1683,0.0205,Debit Card,Fashion,0
18,1242.6,9,1,1,4,20.3,563,0,1,0.201,0.1218,UPI,Home,0
35,806.24,10,0,0,3,19.06,476,4,0,0.0185,0.0866,Debit Card,Fashion,0
32,1960.01,8,0,0,3,2.13,484,3,0,0.0001,0.0133,UPI,Fashion,0
25,1276.29,3,3,3,5,23.32,431,5,3,0.7185,0.8197,UPI,Beauty,1
31,10060.19,4,1,1,7,35.76,256,2,2,0.3246,0.2617,Credit Card,Accessories,0
29,3157.93,11,1,0,2,7.0,733,5,0,0.086,0.0079,UPI,Home,0
28,1651.64,10,1,1,1,4.81,1897,2,2,0.2291,0.0886,Credit Card,Electronics,0
34,2590.21,11,0,0,5,22.59,1013,1,2,0.1467,0.0369,UPI,Beauty,0
32,1544.85,11,0,0,4,36.09,1126,1,0,0.0129,0.0556,Debit Card,Grocery,1
30,972.38,9,0,0,2,17.02,1053,3,0,0.0598,0.0402,Credit Card,Fashion,0
22,1473.14,4,1,0,4,8.73,150,0,1,0.303,0.0283,Credit Card,Grocery,0
19,980.61,10,0,0,4,9.58,610,3,1,0.0765,0.0329,Debit Card,Fashion,0
31,2317.92,6,0,0,3,11.54,1085,3,1,0.1326,0.0365,Credit Card,Beauty,1
30,657.9,6,0,0,1,5.94,763,2,0,0.0537,0.0188,Cash on Delivery,Fashion,0
32,944.65,6,0,0,5,14.81,336,5,0,0.0584,0.0511,Cash on Delivery,Electronics,0
18,1103.61,6,1,1,5,16.24,804,3,0,0.1585,0.1547,Debit Card,Beauty,0
33,2017.82,7,0,0,3,11.0,275,4,0,0.0506,0.0534,Debit Card,Electronics,0
29,2943.38,7,1,1,4,21.6,469,3,0,0.1166,0.1729,Cash on Delivery,Fashion,1
32,1434.53,9,0,0,3,3.41,591,1,1,0.1178,0.0231,Credit Card,Grocery,0
26,2565.35,10,1,0,3,10.29,846,1,0,0.0807,0.0434,Credit Card,Accessories,0
48,3853.73,6,0,0,4,23.91,294,0,0,0.026,0.0445,Cash on Delivery,Accessories,0
27,2516.88,15,2,0,3,8.22,185,2,0,0.0811,0.0225,Net Banking,Home,0
31,654.5,10,0,0,3,11.71,724,3,1,0.0146,0.024,UPI,Fashion,1
34,2595.46,2,1,1,7,34.6,188,8,1,0.3933,0.4121,UPI,Electronics,1
27,1359.65,7,1,1,3,12.72,948,1,1,0.1697,0.177,UPI,Beauty,0
27,1091.23,6,1,0,3,2.34,421,2,1,0.2293,0.0294,Credit Card,Electronics,1
34,2305.43,7,0,0,4,17.64,754,1,0,0.0076,0.041,Cash on Delivery,Fashion,0
33,412.39,7,0,0,5,14.96,1529,1,2,0.177,0.0326,Debit Card,Electronics,0
30,1198.08,6,0,0,2,10.38,411,3,2,0.1267,0.0588,Debit Card,Home,0
31,1157.47,6,0,0,5,5.33,1380,1,1,0.0701,0.0615,UPI,Electronics,1
28,2028.5,4,1,0,4,3.74,521,4,0,0.194,0.0685,Debit Card,Home,0
38,1435.46,7,0,0,4,12.17,321,4,1,0.0543,0.0741,Credit Card,Fashion,0
33,5208.03,9,5,0,5,10.53,384,3,2,0.5201,0.003,Cash on Delivery,Home,0
52,1688.94,10,0,0,3,19.26,474,3,1,0.0862,0.0299,UPI,Home,1
19,1717.55,5,2,0,6,38.97,41,2,2,0.4191,0.0541,Credit Card,Fashion,0
26,1137.37,9,1,0,2,7.97,1208,0,1,0.1486,0.0278,Debit Card,Home,0
37,2590.69,7,3,1,3,10.12,617,6,1,0.37,0.1587,Cash on Delivery,Electronics,1
38,3598.39,13,1,0,5,22.93,494,0,0,0.0895,0.0347,Cash on Delivery,Electronics,0
34,698.24,11,0,0,3,18.89,1322,1,1,0.0778,0.0489,Debit Card,Fashion,0
40,1446.5,6,0,0,1,10.64,685,0,0,0.0307,0.0346,Debit Card,Grocery,0
40,1412.26,8,0,0,2,16.17,336,3,0,0.0009,0.0251,UPI,Fashion,0
36,1303.31,8,1,1,1,7.49,467,3,0,0.1286,0.1307,UPI,Accessories,0
34,1187.5,4,0,0,4,21.9,823,1,1,0.1404,0.0756,Credit Card,Accessories,1
30,1909.51,10,0,0,1,10.84,509,5,0,0.0314,0.0359,UPI,Beauty,0
33,1527.61,2,1,1,4,36.73,93,4,4,0.5335,0.4227,UPI,Fashion,1
27,1010.15,9,0,0,5,15.1,590,0,2,0.159,0.0542,Net Banking,Home,0
33,3286.01,3,2,1,4,21.16,212,4,0,0.51,0.3263,UPI,Accessories,0
22,518.25,6,2,0,2,8.03,678,5,0,0.2398,0.0483,UPI,Beauty,0
35,6773.56,4,0,0,5,22.9,359,3,4,0.2623,0.0354,Credit Card,Accessories,0
29,2191.99,7,0,0,4,31.36,698,2,0,0.0712,0.03,Credit Card,Home,0
44,680.76,12,0,0,5,5.28,342,1,0,0.041,0.0699,UPI,Home,0
35,780.54,8,0,0,3,10.87,939,1,0,0.0721,0.0016,Debit Card,Beauty,0
42,1908.76,8,0,0,4,5.83,1212,0,2,0.1995,0.0862,Debit Card,Beauty,1
47,791.07,8,0,0,4,13.94,1538,1,1,0.1301,0.0339,Cash on Delivery,Accessories,0
32,962.85,9,2,0,2,3.31,834,4,1,0.1982,0.0498,UPI,Electronics,0
36,1856.31,10,0,0,1,19.4,1140,3,0,0.0211,0.0442,Credit Card,Accessories,0
31,2629.08,10,0,0,4,0.22,1131,0,0,0.0066,0.044,UPI,Electronics,0
27,1679.95,8,0,0,2,10.47,1014,4,1,0.0715,0.0308,Net Banking,Grocery,0
25,1912.88,9,2,0,4,14.43,959,1,1,0.2544,0.0127,Credit Card,Fashion,0
42,2982.79,9,2,0,2,22.23,301,2,0,0.1594,0.0533,UPI,Accessories,0
26,1427.52,5,1,1,4,17.83,277,1,2,0.3213,0.1967,UPI,Accessories,1
30,1047.7,3,1,1,4,22.83,353,4,1,0.3058,0.2961,UPI,Home,0
36,4146.75,10,0,0,1,14.65,312,4,0,0.027,0.0177,Credit Card,Fashion,0
51,782.54,4,1,0,1,21.79,1235,1,0,0.1899,0.0495,UPI,Fashion,0
43,1679.77,14,0,0,3,17.16,2038,5,0,0.0337,0.0107,Debit Card,Fashion,0
27,1383.79,7,0,0,1,6.33,609,3,0,0.026,0.0137,Credit Card,Home,0
42,937.34,9,2,1,5,9.7,1188,5,0,0.217,0.1526,UPI,Electronics,0
31,1974.69,7,0,0,1,4.77,860,1,0,0.0411,0.0354,UPI,Fashion,0
30,2045.93,6,3,3,3,22.38,305,5,3,0.4352,0.4803,Cash on Delivery,Grocery,1
28,1804.94,6,0,0,4,31.74,356,1,2,0.1628,0.0121,Debit Card,Grocery,0
45,1660.5,7,0,0,3,10.35,696,1,0,0.0644,0.0599,Cash on Delivery,Home,0
30,2604.9,6,0,0,1,34.89,1143,3,1,0.1105,0.0321,Credit Card,Beauty,0
30,6354.96,3,3,3,3,18.16,339,4,2,0.7266,0.8075,Cash on Delivery,Electronics,1
39,1938.16,5,0,0,4,25.4,229,5,2,0.1268,0.0321,UPI,Beauty,1
38,1436.3,4,1,1,4,18.14,209,5,3,0.3018,0.2501,UPI,Grocery,1
25,846.77,10,2,1,3,6.55,597,1,1,0.2328,0.1183,Credit Card,Grocery,0
27,2322.44,2,0,0,3,18.35,1033,1,1,0.1879,0.0967,Net Banking,Grocery,0
27,2940.89,8,0,0,4,22.85,929,1,2,0.1568,0.0447,Debit Card,Electronics,0
26,2670.05,14,0,0,2,8.16,905,1,0,0.0013,0.0319,UPI,Electronics,0
29,1653.33,4,2,0,3,15.96,1415,4,0,0.369,0.084,Cash on Delivery,Beauty,0
42,959.34,6,0,0,1,5.26,424,0,2,0.2256,0.0475,Credit Card,Accessories,1
20,384.89,4,1,1,6,4.32,648,2,2,0.3318,0.2437,Debit Card,Home,1
37,4315.2,5,2,1,3,48.81,301,8,1,0.3505,0.2304,Debit Card,Fashion,1
50,1138.15,9,0,0,4,4.11,426,1,0,0.1,0.0414,UPI,Grocery,0
39,4197.46,4,0,0,3,36.57,619,4,3,0.1879,0.0753,UPI,Electronics,0
22,1277.63,7,0,0,2,7.01,706,2,1,0.0995,0.0293,Cash on Delivery,Fashion,0
28,1523.77,3,2,0,1,15.36,385,4,1,0.4723,0.0734,Cash on Delivery,Electronics,0
45,1936.33,10,0,0,3,1.9,506,2,1,0.0782,0.0382,Debit Card,Grocery,0
30,985.07,2,0,0,5,21.35,742,6,0,0.118,0.1229,UPI,Fashion,0
37,893.95,12,2,0,1,26.81,614,1,0,0.1354,0.0,UPI,Beauty,0
19,662.28,8,0,0,4,5.2,792,1,1,0.093,0.0358,UPI,Beauty,0
39,414.53,7,1,0,3,18.24,1263,1,0,0.1392,0.0846,Net Banking,Electronics,0
18,1466.48,8,0,0,4,22.35,462,1,1,0.0703,0.0036,Debit Card,Fashion,0
33,4098.1,6,2,2,4,17.75,85,3,2,0.3597,0.3177,UPI,Electronics,0
37,973.87,6,0,0,2,1.28,428,3,1,0.1183,0.0375,Net Banking,Fashion,0
36,1244.23,9,0,0,3,21.97,1023,1,0,0.0126,0.0409,UPI,Accessories,0
36,1844.08,7,2,0,2,11.47,399,2,0,0.225,0.0518,UPI,Home,0
27,1128.64,8,0,0,2,35.95,1706,0,0,0.0306,0.0411,Debit Card,Electronics,1
39,1565.72,8,4,0,3,8.76,1450,3,1,0.4194,0.017,UPI,Beauty,0
38,1982.08,9,0,0,3,6.16,1727,4,0,0.0377,0.038,Debit Card,Accessories,0
32,1049.38,14,0,0,3,11.35,365,3,1,0.0447,0.0093,UPI,Home,1
40,1264.94,7,0,0,3,9.85,865,0,0,0.0159,0.057,Credit Card,Electronics,0
33,990.86,12,1,0,2,8.72,431,0,2,0.2655,0.0346,UPI,Fashion,1
39,1578.9,5,0,0,4,4.42,1795,3,1,0.0965,0.0671,Credit Card,Electronics,0
33,1796.17,9,0,0,3,28.6,731,1,1,0.086,0.0145,Credit Card,Fashion,0
33,2731.75,6,2,0,3,9.89,152,4,2,0.3522,0.0322,Cash on Delivery,Beauty,1
36,1162.74,2,0,0,4,9.8,896,0,0,0.1183,0.1298,UPI,Electronics,0
39,1214.56,8,0,0,3,2.41,610,0,0,0.0432,0.0457,Credit Card,Fashion,0
22,1589.23,5,0,0,4,23.46,339,8,1,0.0588,0.0529,Cash on Delivery,Home,1
30,2151.51,9,0,0,5,9.46,1047,2,1,0.084,0.0078,Credit Card,Electronics,0
23,1210.62,5,0,0,3,11.42,739,1,0,0.0667,0.037,UPI,Accessories,0
26,5432.75,2,0,0,3,23.74,585,5,3,0.1986,0.0825,Debit Card,Fashion,1
36,1560.26,3,0,0,4,21.45,1309,1,2,0.1795,0.0691,Net Banking,Fashion,0
45,2073.33,11,0,0,5,5.31,1054,4,0,0.0,0.0281,UPI,Electronics,0
35,3068.46,2,0,0,3,23.5,532,5,2,0.1815,0.113,UPI,Home,1
25,1756.39,6,0,0,3,28.7,358,10,0,0.035,0.0203,Debit Card,Home,1
37,553.06,10,2,1,2,12.3,837,4,1,0.212,0.1166,Net Banking,Home,0
37,1289.43,10,1,1,6,17.91,1270,3,0,0.0808,0.1307,Credit Card,Fashion,0
37,2372.57,4,1,1,3,20.33,238,9,1,0.2733,0.2529,Credit Card,Fashion,0
34,2409.89,10,0,0,3,8.04,1155,4,1,0.0443,0.0045,UPI,Beauty,0
41,1391.49,11,3,0,1,25.16,1851,2,0,0.1932,0.0325,UPI,Fashion,0
32,2183.87,6,0,0,4,3.18,574,3,0,0.0638,0.0608,Debit Card,Fashion,0
30,812.53,7,0,0,3,28.3,1292,3,0,0.0425,0.0718,UPI,Grocery,0
39,1520.66,8,2,1,2,32.74,270,6,1,0.222,0.1456,UPI,Beauty,1
38,4002.09,3,0,0,2,10.14,146,8,5,0.1969,0.091,Cash on Delivery,Electronics,1
45,2748.89,5,1,0,4,36.88,290,6,1,0.2296,0.065,Credit Card,Accessories,0
28,649.34,13,4,1,5,38.75,79,7,0,0.2338,0.1224,Cash on Delivery,Electronics,0
44,1805.76,9,0,0,2,10.14,817,4,0,0.0641,0.0596,Credit Card,Fashion,0
29,2157.1,10,0,0,5,6.79,1204,2,1,0.033,0.0286,UPI,Home,0
42,309.52,6,0,0,3,28.99,622,3,1,0.1052,0.0475,Net Banking,Home,0
44,1386.34,11,0,0,5,5.71,400,1,1,0.1024,0.0208,Credit Card,Electronics,0
39,581.11,5,0,0,2,19.41,1055,2,1,0.1015,0.0928,UPI,Grocery,0
23,853.46,11,0,0,2,24.65,587,0,2,0.2186,0.0466,Credit Card,Accessories,0
30,929.22,4,0,0,6,19.34,243,3,2,0.1365,0.049,Debit Card,Home,0
34,1001.94,8,0,0,2,32.76,446,0,0,0.1244,0.0536,UPI,Fashion,0
32,893.48,13,0,0,5,4.01,689,2,1,0.1236,0.0457,UPI,Home,0
30,3226.8,4,0,0,6,25.32,1036,5,1,0.1075,0.0584,Net Banking,Electronics,0
35,1692.98,12,0,0,2,26.9,1893,3,0,0.0548,0.0182,Cash on Delivery,Accessories,0
41,1111.41,9,0,0,3,15.3,732,2,0,0.0581,0.0138,Debit Card,Electronics,0
32,2627.14,4,1,0,5,32.48,1157,2,2,0.3497,0.0854,UPI,Electronics,1
30,1294.2,9,0,0,3,8.13,787,3,4,0.1837,0.0,Credit Card,Home,0
32,1819.22,6,0,0,1,13.26,718,5,0,0.0431,0.0676,Credit Card,Home,0
32,1339.91,7,2,1,3,10.84,710,2,0,0.2494,0.1442,Credit Card,Home,0
44,1068.49,7,2,1,3,4.12,712,1,0,0.2359,0.179,Cash on Delivery,Beauty,1
29,1325.24,8,3,2,3,18.29,170,5,3,0.3568,0.2286,Net Banking,Fashion,1
33,874.51,6,1,1,4,14.42,116,6,4,0.2573,0.1867,Debit Card,Home,1
18,1987.91,9,4,3,6,23.69,86,5,2,0.3904,0.3308,UPI,Fashion,1
32,688.99,5,0,0,2,7.17,913,1,1,0.1004,0.0516,UPI,Grocery,1
23,469.91,5,2,0,3,14.07,680,2,0,0.2825,0.0608,UPI,Beauty,0
20,3654.07,14,0,0,3,10.42,1318,5,0,0.0154,0.0359,Credit Card,Home,0
37,752.58,3,1,0,5,12.12,922,3,0,0.2738,0.0366,UPI,Electronics,0
31,1435.69,9,3,1,1,33.14,191,3,4,0.4099,0.1386,Net Banking,Electronics,1
27,439.46,7,0,0,3,39.98,638,3,0,0.0,0.0172,Credit Card,Fashion,0
18,969.93,2,0,0,2,20.26,148,5,4,0.2648,0.1201,UPI,Accessories,0
40,2679.63,9,0,0,5,17.82,968,3,1,0.0681,0.0079,UPI,Grocery,1
22,668.25,5,0,0,4,7.97,1502,3,0,0.0865,0.0682,Cash on Delivery,Beauty,0
29,1263.5,8,1,1,3,9.53,1449,2,0,0.1326,0.1726,Debit Card,Beauty,0
22,486.38,7,2,2,4,13.33,1069,1,0,0.2124,0.3,UPI,Grocery,0
38,1433.4,4,0,0,4,13.84,1781,1,0,0.0894,0.0225,UPI,Grocery,0
40,1517.61,8,0,0,4,22.13,1836,3,0,0.0558,0.0327,UPI,Fashion,0
37,697.89,8,0,0,1,19.75,537,4,1,0.0895,0.0225,Debit Card,Home,0
24,1479.97,13,2,2,5,9.75,884,2,0,0.1907,0.1561,Debit Card,Fashion,0
27,2575.5,12,2,0,3,18.73,1806,3,0,0.1279,0.01,UPI,Fashion,0
36,579.41,10,0,0,3,4.01,631,2,0,0.0216,0.0489,Credit Card,Accessories,0
19,1404.85,7,0,0,2,21.29,1098,3,0,0.076,0.0642,UPI,Fashion,0
32,1888.72,6,0,0,5,7.72,681,6,1,0.1203,0.0219,Net Banking,Accessories,0
48,948.56,8,3,0,4,7.69,435,0,0,0.3047,0.0134,Cash on Delivery,Grocery,0
32,1418.48,6,0,0,3,10.08,601,3,3,0.2148,0.0134,Debit Card,Fashion,0
21,3185.96,10,0,0,5,4.29,618,0,0,0.0049,0.0239,UPI,Fashion,0
29,377.47,8,0,0,3,4.97,1403,3,2,0.1252,0.0222,UPI,Home,0
28,911.86,7,2,0,1,13.01,1598,1,0,0.224,0.0039,Credit Card,Grocery,0
53,2828.56,9,0,0,4,7.26,559,3,0,0.0403,0.0838,Cash on Delivery,Fashion,0
49,551.51,11,1,1,3,23.14,181,1,2,0.2208,0.09,Debit Card,Accessories,0
21,2564.74,7,3,2,4,19.51,276,5,5,0.4521,0.3013,Debit Card,Electronics,1
41,1739.0,15,1,1,4,26.25,1643,2,1,0.1406,0.106,Credit Card,Fashion,1
31,1630.87,8,0,0,4,8.75,323,0,0,0.0447,0.0088,Debit Card,Accessories,0
35,4484.11,8,4,1,4,8.79,869,6,1,0.4058,0.1429,Debit Card,Grocery,0
45,741.79,5,0,0,4,6.88,1017,3,0,0.0426,0.0897,Credit Card,Beauty,0
24,1336.0,7,1,0,4,12.91,1895,0,1,0.218,0.0345,Debit Card,Home,0
44,1122.09,8,1,0,4,12.55,311,2,1,0.1996,0.0423,UPI,Grocery,0
42,661.38,9,1,1,2,17.54,1198,0,0,0.1229,0.1477,Cash on Delivery,Electronics,0
33,1315.74,3,0,0,4,20.8,717,3,1,0.1224,0.078,Net Banking,Beauty,0
44,904.03,9,0,0,4,24.83,845,3,1,0.0536,0.0022,Cash on Delivery,Beauty,0
30,535.48,7,0,0,2,7.85,724,3,1,0.0635,0.0408,Cash on Delivery,Grocery,0
23,1586.08,10,0,0,3,15.88,433,3,0,0.0287,0.032,Credit Card,Home,0
43,1007.37,8,0,0,3,16.56,1212,4,1,0.0954,0.0139,Credit Card,Electronics,0
33,1384.51,6,1,0,2,6.03,817,3,0,0.1835,0.0453,Debit Card,Grocery,0
